tf,candidate_tier,gene_set_type,query_label,source,term,query_size,term_size,overlap_count,overlap_ratio,fold_enrichment,p_value,overlap_genes,fdr_bh
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Transcription By RNA Polymerase II (GO:0006357),458,1983,89,0.1943231441048035,3.5866976285324825,4.341673684671074e-26,ABL1;ACTR3;ANXA4;APBB2;ARID2;ARNT;ATF3;BACH1;BAZ1A;BAZ2B;BMPR1A;CAMK2D;CAMTA1;CHD1;CHD2;CNOT1;CREM;CTBP2;DACH1;EGR2;ESR1;EZR;FGFR2;FOXJ3;GLIS3;GTF2A1;HIVEP1;HIVEP2;IKZF1;KDM3A;LCOR;LINC-PINT;LITAF;LPIN2;MAF;MAML3;MECOM;MEF2A;MICAL2;MITF;MYC;NAMPT;NCOA3;NFAT5;NFATC1;NFE2L2;NFKB1;NFYA;NIPBL;NOG;NR3C1;NR4A2;NR4A3;NRIP1;OTUD7B;PHIP;PKD2;PPARG;PPP3R1;RBPJ;REL;REST;RUNX1;SDCBP;SMAD2;SMAD4;SMARCC1;SP4;SS18;STAT3;TCF12;TET2;THRB;TRPS1;UBE2D3;UBE2E1;USP9X;WASL;WWC2;WWTR1,1.1197176432766698e-22
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of DNA-templated Transcription (GO:0045893),458,1224,63,0.13755458515283842,4.113264192139738,1.8715928514161715e-21,ABL1;ACTR3;APBB2;ARNT;ATF3;BMPR1A;CTBP2;DYRK1A;EGR2;ESR1;FBXW11;FGFR2;FOXJ3;GLIS3;GTF2A1;HIVEP1;KANSL1;KDM3A;LITAF;LPIN2;MAML3;MAP2K1;MECOM;MEF2A;MICAL2;MITF;MYC;NAMPT;NCOA3;NFAT5;NFATC1;NFE2L2;NFKB1;NFYA;NR3C1;NR4A2;NR4A3;NRIP1;PHIP;PKD2;PPARG;PPP3R1;RBPJ;REL;REST;RUNX1;SMAD2;SMAD4;SMARCC1;SS18;STAT3;TCF12;TET2;TGFB2;THRB;UBE2E1;WASL;WWTR1;ZEB2;ZFHX3;ZFX;ZNF410;ZNF516,2.4134189819011532e-18
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),458,922,54,0.11790393013100436,4.680479117922875,5.645860441263509e-21,ABL1;ACTR3;APBB2;ARNT;ATF3;BMPR1A;CTBP2;EGR2;ESR1;FGFR2;FOXJ3;GLIS3;GTF2A1;HIVEP1;LITAF;LPIN2;MAML3;MEF2A;MICAL2;MITF;MYC;NAMPT;NCOA3;NFAT5;NFATC1;NFE2L2;NFKB1;NFYA;NR3C1;NR4A2;NR4A3;NRIP1;PHIP;PKD2;PPARG;PPP3R1;PWWP2A;RBPJ;REL;RUNX1;SMAD2;SMAD4;SS18;STAT3;TCF12;TET2;THRB;UBE2E1;WASL;WWTR1;ZEB2;ZFHX3;ZFX;ZNF410,4.853558026006197e-18
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of DNA-templated Transcription (GO:0006355),458,1886,78,0.1703056768558952,3.305067910181665,1.1139979574665835e-20,ABL1;ANXA4;APBB2;ARID2;ARNT;ATF3;BACH1;BAZ1A;BAZ2B;BNC2;CAMK2D;CAMTA1;CBFA2T2;CENPF;CHD1;CHD2;CREM;CTBP2;DACH1;DAP;DYRK1A;EGR2;ESR1;FBXW11;FOXJ3;FOXN3;GLIS3;GPBP1L1;HIVEP1;HIVEP2;IKZF1;KANSL1;KDM3A;LCOR;MAF;MAP2K1;MECOM;MITF;MYC;NFAT5;NFATC1;NFE2L2;NFKB1;NFYA;NIPBL;NR3C1;NR4A2;NR4A3;PHIP;PPARG;RBFOX2;RBPJ;REL;REST;RUNX1;SMAD2;SMAD4;SMARCC1;SP4;SS18;STAT3;TCF12;TRPS1;UIMC1;USP47;WWC2;WWP1;WWTR1;ZEB1;ZEB2;ZFHX3;ZFX;ZHX2;ZNF410;ZNF438;ZNF516;ZNF644;ZNF827,6.6629330155951055e-18
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of DNA-templated Transcription (GO:0045892),458,1010,56,0.1222707423580786,4.43092221885944,1.2917667730893961e-20,APBB2;ATF3;BACH1;CBFA2T2;CENPF;CNOT1;CREM;CTBP2;DACH1;DAP;ESR1;EZR;FBXW11;FGFR2;FOXN3;GLIS3;HIVEP1;IKZF1;LCOR;LINC-PINT;MAF;MECOM;MEF2A;MITF;MYC;NFKB1;NIPBL;NOG;NR3C1;NR4A2;NR4A3;NRIP1;OTUD7B;PPARG;RBFOX2;RBPJ;REST;RUNX1;SDCBP;SMAD2;SMAD4;STAT3;THRB;TRPS1;UBE2D3;UIMC1;USP47;USP9X;WWC2;WWP1;YWHAZ;ZEB1;ZEB2;ZFHX3;ZHX2;ZNF827,6.6629330155951055e-18
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),458,753,43,0.09388646288209607,4.5635304488015915,1.7341215017619923e-16,APBB2;ATF3;BACH1;CNOT1;CREM;CTBP2;DACH1;ESR1;EZR;FGFR2;GLIS3;HIVEP1;LCOR;LINC-PINT;MAF;MEF2A;MITF;MYC;NFKB1;NIPBL;NOG;NR3C1;NR4A2;NR4A3;NRIP1;OTUD7B;PPARG;RBPJ;REST;RUNX1;SDCBP;SMAD4;STAT3;THRB;TRPS1;UBE2D3;USP9X;WWC2;YWHAZ;ZEB1;ZEB2;ZFHX3;ZHX2,7.45383225507363e-14
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Gene Expression (GO:0010468),458,1101,50,0.1091703056768559,3.6291937857208016,5.150257547758142e-15,ABL1;AFF1;AFF3;APBB2;ATXN7L3B;BACH1;BAZ1A;BMPR1A;BNC2;CDK6;CNTN1;CREM;ESR1;EZR;FOXN3;GPBP1L1;HNRNPH3;KANSL1;LITAF;LYN;MAP2K1;MBNL1;MITF;MYC;NFE2L2;NFKB1;NFKBIZ;NFYA;NOG;NR3C1;PPARG;PTBP3;PUM2;RBPJ;RDX;REL;REST;SFMBT2;SLC38A2;SPRY2;STAT3;TFRC;TGFB2;TIPARP;WWC2;WWTR1;ZFHX3;ZNF410;ZNF516;ZNF827,1.8975020308097498e-12
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Intracellular Signal Transduction (GO:1902531),458,296,22,0.048034934497816595,5.939617018765491,3.370376065247078e-11,AKAP13;ARHGAP5;ARHGEF28;CYLD;EZR;FBXO9;GNA13;GRB2;ITGAV;ITSN1;LYN;MAP4K4;PLEKHG1;RAPGEF3;RFFL;RICTOR;SGMS1;SPATA13;SPRED1;TAOK3;WWC2;WWTR1,1.0865249840340267e-08
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Protein Localization (GO:0008104),458,348,23,0.05021834061135371,5.281728404356774,1.2612516566916764e-10,AP3B1;CLTC;CNTLN;ITSN1;JAM3;MYO6;NIPBL;PARD3;PARD3B;PHIP;RAB1A;RAB31;RIC1;SNX13;SNX9;STX11;STX7;TM9SF3;USP9X;VCL;VPS26A;VPS45;WLS,3.614186691786482e-08
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Intracellular Protein Transport (GO:0006886),458,323,22,0.048034934497816595,5.443116524936796,1.8069388807650634e-10,AP3B1;CLTC;EGR2;EIF4ENIF1;FAM53B;KIF13B;MYO6;NUP98;PHIP;RAB1A;RAB31;RAB7A;RIC1;SNX13;SNX9;STAT3;STX11;STX7;SYK;VPS26A;VPS45;WLS,4.6600953734930985e-08
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Protein Phosphorylation (GO:0006468),458,499,27,0.05895196506550218,4.324049846417726,2.795523229817084e-10,ABL1;BMPR1A;CAMK2D;CDK6;CSNK1A1;CSNK1G1;DAPK1;DYRK1A;FAM20A;FGFR2;JAK1;LATS2;LRRK1;LYN;MAP2K1;MAP3K3;MAP4K4;PEAK1;PRKCA;RICTOR;SGK3;SMAD2;SYK;TAOK3;TGFB2;VRK1;YWHAZ,6.554231281543872e-08
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Vesicle-Mediated Transport (GO:0016192),458,402,24,0.05240174672489083,4.7710356514371375,3.943186543231884e-10,AP1S2;AP3B1;CHMP3;CORO1C;CSNK1G1;CYTH1;GOLGA5;ITSN1;KIF1B;MYO6;PIK3C2A;PIP4K2A;RAB1A;RAB7A;RUBCN;SNX9;SPAG9;STEAP2;STX11;STX7;TBC1D4;USP6NL;VPS45;WASL,8.474565079162525e-08
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Protein Modification Process (GO:0036211),458,705,32,0.06986899563318777,3.6273405803834122,5.196174382695474e-10,ABL1;BMPR1A;CAMK2D;CDK6;CSNK1A1;DAPK1;DYRK1A;FAM20A;FBXO11;FBXW11;ILKAP;JAK1;LATS2;LRRK1;LYN;MAP2K1;MAP4K4;PEAK1;PPP2R5E;PPP3R1;PRKCA;PTPN12;PTPRJ;SGK3;ST6GALNAC2;SYK;TAOK3;TGFB2;UBE2D3;UST;VRK1;YWHAZ,1.030841056382433e-07
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),458,521,27,0.05895196506550218,4.141460409524847,7.179639203558717e-10,AKAP13;BCAR3;BMPR1A;CNTN1;ETFA;FGFR2;ITGAV;LITAF;LPAR1;LYN;MAP3K3;MIOS;NFAT5;PDGFC;PPARG;PTPRJ;REL;RICTOR;RNF13;RTN4;SASH1;SMAD4;SPRY2;TAB2;TFRC;TGFB2;WLS,1.2530105372165113e-07
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Response To Organic Cyclic Compound (GO:0071407),458,149,15,0.03275109170305677,8.045118841769,7.287769700755203e-10,CTNNA1;ESR1;EZR;GABRB3;HSP90B1;LCOR;NCOA3;NR3C1;NR4A3;NRIP1;PKD2;RAP1A;RAP1B;RAPGEF3;TIPARP,1.2530105372165113e-07
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Phosphorylation (GO:0016310),458,427,24,0.05240174672489083,4.491701011423253,1.312991561654584e-09,ABL1;BMPR1A;CAMK2D;CDK6;CSNK1A1;DAPK1;DYRK1A;FAM20A;JAK1;LATS2;LRRK1;LYN;MAP2K1;MAP4K4;PEAK1;PRKCA;RICTOR;SGK3;STAT3;SYK;TAOK3;TGFB2;VRK1;YWHAZ,2.1163782734419828e-07
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Cell Population Proliferation (GO:0042127),458,752,32,0.06986899563318777,3.400631794109449,2.502068491598986e-09,ARID2;ATP8A2;BMPR1A;CDK6;CTBP2;CUL3;DDAH1;FGFR2;ITGAV;LYN;MAP2K1;MYC;NAMPT;NR4A3;PDGFC;PHIP;PKD2;PTPRJ;RBFOX2;REST;RUNX1;SDCBP;SGK3;SMARCC1;SS18;STAT3;STRN;TFRC;TGFB2;TSC22D1;WWTR1;XIAP,3.7957850822551675e-07
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Protein Transport (GO:0015031),458,310,20,0.043668122270742356,5.155796591069164,3.106699228789546e-09,AP3B1;CENPF;CHMP3;CLTC;HSP90B1;MYO6;PHIP;PPARG;RAB1A;RAB31;RAB7A;RIC1;SNX13;SNX9;STX11;STX7;TFRC;VPS26A;VPS45;WLS,4.4512096172490223e-07
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),458,449,23,0.05021834061135371,4.093633596249793,1.647606010310475e-08,CBFA2T2;CENPF;CTBP2;DACH1;DAP;FBXW11;FOXN3;IKZF1;MECOM;NIPBL;NR3C1;PPARG;RBFOX2;RBPJ;REST;SMAD2;SMAD4;UIMC1;USP47;WWP1;ZEB1;ZHX2;ZNF827,2.2364083687319552e-06
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Cell Migration (GO:0030334),458,429,22,0.048034934497816595,4.098197290337028,3.315649917054025e-08,AMOTL1;ARID2;CNTN1;CORO1C;DACH1;DPYSL3;MAP4K4;MITF;NOG;PDGFC;PRKCA;PTPRJ;RDX;RFFL;SASH1;SDCBP;SGK3;SPAG9;SPATA13;SPRY2;STAT3;VCL,4.275530568041166e-06
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),458,363,20,0.043668122270742356,4.403021882180278,4.366143005516964e-08,APPBP2;CHMP3;CSNK1A1;CUL1;CUL3;FBXO11;FBXO9;FBXW11;NFE2L2;OTUD7B;PSMA1;RFFL;RHOBTB3;RNF13;RNF216;UBE2D3;UBE2E1;USP9X;WWP1;ZNRF2,5.226170599788457e-06
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Signal Transduction (GO:0009967),458,263,17,0.03711790393013101,5.165598485728992,4.6123930008227047e-08,ARNT;BMP2K;CNTN1;CTBP2;FGFR2;ITGAV;MBD5;NID1;PHIP;PKD2;PRKCA;RBPJ;SASH1;STAT3;TGFB2;THRB;WLS,5.226170599788457e-06
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),458,202,15,0.03275109170305677,5.934270828829607,4.660795804386759e-08,CSNK1A1;CSNK1G1;CYLD;FAM53B;FGFR2;LATS2;LRP4;LRRK1;NFKB1;NOG;USP47;WLS;WWTR1;XIAP;ZEB2,5.226170599788457e-06
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Multicellular Organismal Process (GO:0051240),458,384,20,0.043668122270742356,4.162231622998544,1.0891692492763569e-07,BMPR1A;ELOVL6;KDM3A;LEPR;NCOA3;NOG;PDGFC;PPARG;PRKCA;REST;RTN4;SDCBP;SMAD2;SMAD4;SMARCC1;SS18;SYK;TGFB2;WWTR1;ZNF516,1.1371013207387661e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Cell Differentiation (GO:0045597),458,280,17,0.03711790393013101,4.851972863381161,1.1386455135772418e-07,ARID2;BMPR1A;CDS1;MMD;NFKB1;NID1;PPARG;RAP1A;REST;SDCBP;SMAD2;SMAD4;SMARCC1;TGFB2;WDFY2;WWTR1;ZEB1,1.1371013207387661e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),458,314,18,0.039301310043668124,4.581105888242984,1.146360385389993e-07,ANAPC1;ANAPC10;APPBP2;CSNK1A1;CUL1;CUL3;FBXO9;FBXW11;HSP90B1;MAN1A1;NFE2L2;PSMA1;RFFL;RHOBTB3;RNF216;UBE2D3;WWP1;ZNRF2,1.1371013207387661e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Proteasomal Protein Catabolic Process (GO:0010498),458,217,15,0.03275109170305677,5.524067776145533,1.1952281524795825e-07,APPBP2;CSNK1A1;CUL1;CUL3;ENC1;FBXO9;FBXW11;NFE2L2;PSMA1;RFFL;RHOBTB3;RNF216;UBE2D3;WWP1;ZNRF2,1.1416642241647568e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110),458,11,5,0.010917030567685589,36.32493052798729,1.303495058912474e-07,JAK1;LYN;PRKCA;RDX;SYK,1.200612056048311e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Gene Expression (GO:0010629),458,333,18,0.039301310043668124,4.319721468193084,2.734740683120631e-07,BMPR1A;CNOT1;DAPK1;EIF4ENIF1;ENC1;ESR1;NFKB1;PAIP2;PPARG;PTBP3;REL;REST;SFMBT2;SND1;STAT3;TGFB2;TIPARP;ZNF410,2.432033179920037e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Cardiac Muscle Hypertrophy (GO:0010611),458,23,6,0.013100436681222707,20.84735143345358,3.131647870188107e-07,CAMK2D;MEF2A;NR4A3;PRKCA;RGS2;SMAD4,2.692173285738376e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Response To Insulin Stimulus (GO:0032869),458,98,10,0.021834061135371178,8.15457624097674,4.4792125543908674e-07,BCAR3;DENND4C;GRB2;LPIN2;NAMPT;PHIP;PIK3C2A;PPARG;RAB31;TBC1D4,3.72641586379808e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of GTPase Activity (GO:0043087),458,212,14,0.03056768558951965,5.277395567273626,5.474873907084163e-07,BCAR3;EVI5;LRCH1;MAP4K4;RALGPS2;RAP1A;RAPGEF3;RASGEF1B;RDX;RGL1;RIC1;SNX13;SNX9;USP6NL,4.412406189490642e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),458,552,23,0.05021834061135371,3.329785298398835,6.516400097816669e-07,DYRK1A;EGR2;ESR1;FBXW11;KANSL1;KDM3A;MAP2K1;MECOM;MITF;MYC;NFATC1;NFKB1;NFYA;PHIP;PPARG;REST;RUNX1;SMAD2;SMAD4;SMARCC1;STAT3;ZFHX3;ZNF516,4.9560323389663504e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Protein-Containing Complex Assembly (GO:0065003),458,317,17,0.03711790393013101,4.285654264185252,6.533737864476771e-07,CAND1;CENPF;CHMP3;CLTC;CUL3;MITF;PARD3;PIK3C2A;SMAD2;SMAD4;SNX9;SRPRB;TBCA;THEG;WASF3;WASL;WIPF1,4.9560323389663504e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Protein Polyubiquitination (GO:0000209),458,220,14,0.03056768558951965,5.0854902739182215,8.538010887361529e-07,ANAPC1;ANAPC10;CUL1;CUL3;FBXO9;FBXW11;RFFL;RNF216;SASH1;TPP2;UBE2D3;UBE2E1;WSB1;ZNRF2,6.291294308144395e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Chromatin Remodeling (GO:0006338),458,222,14,0.03056768558951965,5.039675046225264,9.511375579918177e-07,ARID2;BAZ1A;BAZ2B;CHD1;CHD2;ESR1;MECOM;MYC;NFAT5;PWWP2A;REST;SMARCC1;SS18;ZNF827,6.813843783502494e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),458,83,9,0.019650655021834062,8.665465354869259,1.0082180145328179e-06,CSNK1G1;FAM53B;FGFR2;LRRK1;NFKB1;USP47;WLS;XIAP;ZEB2,7.02755205264902e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Establishment Of Endothelial Barrier (GO:0061028),458,28,6,0.013100436681222707,17.124610106051154,1.108406921629628e-06,EZR;RAB1A;RAP1A;RAP1B;RAPGEF3;RDX,7.52258276548108e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of GTPase Activity (GO:0043547),458,230,14,0.03056768558951965,4.864382001139169,1.4476065632948247e-06,BCAR3;CORO1C;EVI5;MAP4K4;RALGPS2;RAP1A;RAPGEF3;RASGEF1B;RGL1;RIC1;SNX13;SNX9;TBC1D4;USP6NL,9.572762376249623e-05
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Protein Phosphorylation (GO:0001934),458,377,18,0.039301310043668124,3.815562994451716,1.633658154390966e-06,BCAR3;BMPR1A;FAM20A;LEPR;LYN;MMD;PDGFC;PPARG;PTPRJ;RAP1A;SDCBP;SMAD4;SNX9;SPRY2;TAB2;TFRC;TGFB2;WDFY2,0.00010184288833841504
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Cellular Process (GO:0048522),458,583,23,0.05021834061135371,3.152729819410218,1.6457967431315441e-06,ARID2;CUL3;EGR2;FGFR2;ITGAV;LYN;MYC;NAMPT;NID1;PARD3;PDGFC;PHIP;PRKCA;PTPRJ;RICTOR;SDCBP;SMARCC1;SS18;TGFB2;TSC22D1;USP47;WWTR1;ZFHX3,0.00010184288833841504
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Response To Peptide Hormone Stimulus (GO:0071375),458,88,9,0.019650655021834062,8.173109368797142,1.6585503335453397e-06,DENND4C;LPIN2;NFKB1;NR4A2;NR4A3;PPARG;RAB31;SLC30A10;TBC1D4,0.00010184288833841504
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of MAPK Cascade (GO:0043408),458,201,13,0.028384279475982533,5.168621955723566,1.7510035807001366e-06,BCAR3;ETFA;FGFR2;GRB2;LPAR1;LYN;MAP2K1;MAP4K4;PTPRJ;SPRED1;SYK;TAOK3;YWHAZ,0.00010479151991227459
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Ras Protein Signal Transduction (GO:0007265),458,141,11,0.024017467248908297,6.23449162253399,1.7878351594184108e-06,ARHGAP5;EPS8;GNA13;GRB2;PLD1;RALGPS2;RAP1A;RAP1B;RAPGEF3;RASGEF1B;RGL1,0.00010479151991227459
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Hydrolase Activity (GO:0051345),458,173,12,0.026200873362445413,5.5432263927102,2.112231911721334e-06,BCAR3;EVI5;MAP4K4;RALGPS2;RAP1A;RAPGEF3;RASGEF1B;RGL1;RIC1;SNX13;SNX9;USP6NL,0.00012105435778509601
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Endosomal Transport (GO:0016197),458,175,12,0.026200873362445413,5.479875233936369,2.381660597893462e-06,ACAP2;CHMP3;CLTC;CORO1C;EVI5;ITSN1;RAB7A;RHOBTB3;RIC1;SNX9;SPAG9;VPS26A,0.00013308080344989534
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Protein K48-linked Ubiquitination (GO:0070936),458,69,8,0.017467248908296942,9.265489525979367,2.42528024898995e-06,CUL1;CUL3;FBXO9;RFFL;RNF216;UBE2D3;UBE2E1;ZNRF2,0.00013308080344989534
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),458,33,6,0.013100436681222707,14.529972211194917,3.090510151530802e-06,BMPR1A;FGFR2;NOG;RBPJ;SMAD4;TGFB2,0.00016605053501662372
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,MAPK Cascade (GO:0000165),458,97,9,0.019650655021834062,7.414779633547922,3.7570552106306376e-06,FGF13;ITGAV;MAP2K1;MAP3K3;MAP3K4;MAP4K4;MEF2A;MYC;TAOK3,0.00019478735451584485
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Protein Localization To Nucleus (GO:1900180),458,52,7,0.015283842794759825,10.7577678871347,3.7764124566856315e-06,CTNNA1;JAK1;LATS2;OTUD7B;TFRC;WWTR1;YWHAZ,0.00019478735451584485
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Response To Oxygen-Containing Compound (GO:1901701),458,401,18,0.039301310043668124,3.587200121965828,3.8697544618959725e-06,CAMK2D;DAPK1;ESR1;EZR;HSP90B1;ITPKB;LCOR;LYN;MEF2A;NCOA3;NFKB1;NR4A3;NRIP1;PDE4B;PKD2;RAP1A;RAP1B;RAPGEF3,0.00019568817171038654
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043),458,20,5,0.010917030567685589,19.978711790393014,3.985619497118034e-06,BMPR1A;FGFR2;NOG;RBPJ;RUNX1,0.00019767139775129638
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of BMP Signaling Pathway (GO:0030510),458,74,8,0.017467248908296942,8.639442936386168,4.139550349057531e-06,NOG;PPARG;RBPJ;SKIL;SMAD2;SMAD4;UBE2D3;XIAP,0.00020143208207961077
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of MAPK Cascade (GO:0043409),458,100,9,0.019650655021834062,7.192336244541485,4.83829885318564e-06,EZR;LYN;MYC;PPARG;PTPRJ;RGS2;SMAD4;SPRED1;SPRY2,0.0002310735693030697
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Programmed Cell Death (GO:0043069),458,378,17,0.03711790393013101,3.5940539728749337,6.983561145398496e-06,ANXA4;AVEN;BCL2L1;DNAJC3;HSP90B1;MAP4K4;MECOM;MYC;NFKB1;PHIP;RICTOR;SPRY2;TFRC;TSC22D1;USP47;XIAP;YWHAZ,0.00032746553079968587
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,DNA-templated Transcription (GO:0006351),458,197,12,0.026200873362445413,4.867909471770886,8.053308043042938e-06,GLIS3;GTF2A1;MAF;MEF2A;NFAT5;NFKB1;NFYA;NR4A2;SMAD2;SMAD4;THRB;TSC22D1,0.00037088359719656674
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),458,107,9,0.019650655021834062,6.721809574337836,8.443559366754258e-06,CSNK1G1;FAM53B;FGFR2;LRRK1;NFKB1;USP47;WLS;XIAP;ZEB2,0.0003820340281905128
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of miRNA Transcription (GO:1902893),458,59,7,0.015283842794759825,9.481422544593293,8.931129925691328e-06,ESR1;MYC;NR3C1;PPARG;REST;STAT3;TGFB2,0.0003942278365420212
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),458,108,9,0.019650655021834062,6.659570596797671,9.110413871888118e-06,ANP32B;CNTN1;DAP;DAPK1;MYC;PPARG;REST;SYK;UACA,0.0003942278365420212
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Heart Development (GO:0007507),458,167,11,0.024017467248908297,5.263852208247261,9.171644122730233e-06,AKAP13;FBN1;MEF2A;MICAL2;NDUFV2;NIPBL;PDLIM5;PHIP;PKD2;TAB2;TGFB2,0.0003942278365420212
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,BMP Signaling Pathway (GO:0030509),458,60,7,0.015283842794759825,9.323398835516738,1.0002575608798202e-05,BMPR1A;HIVEP1;NOG;PPARG;SMAD4;TGFB2;USP9X,0.0004185147956661528
